,price_try,make,series,year,km,transmission,fuel,body_type,warranty,from_,wheel_drive,cylinder_number,torque_nm,engine_capacity_cc,engine_power_hp,max_power_rpm,min_power_rpm,acceleration_0to100_sec,max_speed_kmh,average_fuel_consumption_lt,painted_changed
913,258000,Renault,Other Renault,2000,341000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,100,1397,75,2500,1200,15.2,155,5.5,Original
914,220000,Other,Other Other,2000,317500,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,111,1360,76,5500,3400,12.9,175,6.8,Original
915,700000,Toyota,Corolla,2011,219050,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,205,1364,90,3800,1800,11.9,175,4.8,Original
916,645000,Opel,Other Opel,2011,256000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,230,1598,180,5500,5500,8.9,225,7.7,Original
917,485000,Other,Other Other,2015,295000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,230,1560,93,3500,1750,11.2,180,4.3,Painted or Changed
918,865000,Hyundai,Other Hyundai,2018,80500,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,300,1582,136,4000,1750,10.0,190,4.6,Original
919,845000,Renault,Clio,2017,100000,Semiautomatic,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,220,1461,90,4000,1750,12.9,176,3.7,Original
920,405000,Fiat,Linea,2012,267000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,4000,1500,13.8,170,4.9,Painted or Changed
921,683000,Hyundai,Other Hyundai,2015,129000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,121,1248,84,6000,4000,12.7,170,5.0,Original
922,1320000,Honda,Civic,2019,46500,Automatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1597,125,6500,4300,11.5,196,6.3,Original
923,610000,Toyota,Corolla,2009,202000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,190,1365,90,3800,1800,12.0,175,4.9,Painted or Changed
924,270000,Opel,Corsa,1996,315000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,120,1388,90,2500,1200,12.5,180,5.5,Painted or Changed
925,315000,Peugeot,Other Peugeot,2011,245000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,160,1398,71,4000,2000,15.2,168,4.4,Painted or Changed
926,665000,Volkswagen,Passat,2008,190000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1390,122,5500,4000,10.5,203,6.6,Painted or Changed
927,580000,Other,Other Other,2012,168000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,155,1598,124,6200,4000,12.8,190,7.3,Painted or Changed
928,611000,Ford,Focus,2013,176000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,270,1560,115,3600,2500,10.9,193,4.2,Painted or Changed
929,842000,Renault,Clio,2022,13000,Automatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,3,142,999,100,5000,1750,11.5,182,5.0,Original
930,485000,Fiat,Linea,2014,186000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,4000,1500,13.8,170,4.9,Painted or Changed
931,880000,Other,Other Other,2008,340000,Automatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,6,240,2400,175,2500,1200,13.6,175,5.5,Painted or Changed
932,600000,Ford,Fiesta,2012,223000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,205,1560,95,4000,1750,11.8,175,4.1,Original
933,510000,Fiat,Other Fiat,2011,209000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,190,1248,75,4000,1750,13.6,165,4.1,Painted or Changed
934,525000,Other,Other Other,2009,206000,Automatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,145,1598,105,6000,4000,13.1,177,7.3,Original
935,840000,Opel,Astra,2017,120000,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,130,1399,100,6000,4400,13.4,185,5.5,Original
936,735000,Other,Other Other,2012,74000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,155,1598,124,6200,4000,12.8,190,6.6,Original
937,659000,Volkswagen,Polo,2017,58000,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,3,95,999,75,6200,3000,14.3,173,5.1,Painted or Changed
938,665000,Opel,Astra,2013,130000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,155,1598,115,6000,4000,12.3,185,6.6,Painted or Changed
939,360000,Peugeot,Other Peugeot,2010,187500,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,120,1360,76,4000,1750,13.1,170,6.3,Painted or Changed
940,835000,Renault,Clio,2019,85000,Semiautomatic,Diesel,Hatchback,Warranted,Owner,Front-Wheel Drive,4,220,1461,90,4000,1750,12.9,176,3.7,Original
941,375000,Renault,Clio,2008,232000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,160,1461,65,4000,2000,15.0,163,5.0,Original
942,285000,Peugeot,Other Peugeot,2000,240000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,137,1587,99,2500,1200,11.8,183,6.9,Painted or Changed
943,596000,Renault,Symbol,2016,165000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,220,1461,90,4000,1750,12.2,167,3.9,Original
944,686000,Hyundai,Other Hyundai,2014,301000,Automatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,280,1582,136,4000,1900,11.5,190,5.8,Original
945,780000,Ford,Focus,2015,181000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,230,1560,95,3600,1500,12.6,182,4.5,Original
946,945000,Volkswagen,Golf,2015,272000,Semiautomatic,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,250,1598,105,3000,1500,10.7,192,3.9,Painted or Changed
947,235000,Hyundai,Other Hyundai,1996,285800,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,130,1495,92,5500,3000,11.7,176,6.5,Original
948,745000,Other,Other Other,2012,203000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,250,1598,105,4400,2500,12.5,189,5.0,Original
949,1850000,BMW,5 Series,2015,215000,Automatic,Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,250,1592,170,6000,4700,8.7,226,6.7,Original
950,415000,Audi,Other Audi,2003,281500,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,148,1595,102,5600,3800,10.9,189,6.8,Original
951,990000,Volkswagen,Golf,2018,149000,Semiautomatic,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,250,1598,115,4000,1500,10.5,198,4.2,Painted or Changed
952,228000,Opel,Other Opel,1991,362,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1998,115,2500,1200,13.6,175,5.5,Painted or Changed
953,210000,Hyundai,Other Hyundai,2000,336225,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,120,1201,76,2500,1200,15.2,155,5.5,Painted or Changed
954,538000,Renault,Megane,2006,155000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1598,110,2500,1200,11.1,193,6.9,Original
955,595000,Other,Other Other,2004,230000,Automatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,149,1598,115,2500,1200,10.4,185,7.7,Original
956,647000,Fiat,Egea,2020,39000,Manual,Gasoline,Sedan,Warranted,Owner,Front-Wheel Drive,4,127,1368,95,6000,4500,11.5,185,5.7,Painted or Changed
957,540000,Peugeot,Other Peugeot,2017,252000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,230,1560,93,3500,1750,11.2,180,4.3,Original
958,350000,Volkswagen,Other Volkswagen,2000,220000,Automatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,148,1595,102,2500,1200,12.8,185,8.1,Painted or Changed
959,1070000,Mercedes - Benz,Other Mercedes - Benz,2016,187000,Semiautomatic,Diesel,Other,Warrantless,Owner,Front-Wheel Drive,4,260,1461,109,4000,2500,11.9,190,4.0,Original
960,820000,Renault,Megane,2020,101000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,240,1332,140,5000,1600,9.7,205,5.5,Painted or Changed
961,440000,Ford,Focus,2004,288900,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,143,1596,100,5500,4000,10.4,185,6.8,Original
962,1075000,Toyota,Corolla,2020,150000,Automatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,142,1798,98,5200,3600,10.9,180,3.5,Painted or Changed
963,163700,Tofaş,Other Tofaş,1992,453,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,122,1581,115,5500,3250,15.2,155,6.5,Original
964,265000,Ford,Other Ford,1998,220000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,130,1597,90,5300,3000,12.3,177,6.5,Original
965,495000,Peugeot,Other Peugeot,2015,150000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,230,1560,93,3500,1750,11.2,180,4.3,Original
966,380000,Renault,Other Renault,2004,263000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,151,1598,115,6000,4250,11.5,197,7.4,Painted or Changed
967,420000,Toyota,Corolla,2000,148000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,150,1332,86,2500,1200,12.5,175,6.9,Original
968,730000,Toyota,Corolla,2015,66000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,128,1329,99,6000,3800,12.6,180,5.8,Painted or Changed
969,574000,Opel,Corsa,2011,114000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,190,1248,75,4000,1750,14.9,163,4.0,Original
970,475000,Renault,Megane,2004,270000,Automatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1598,115,2500,1200,13.0,183,7.7,Painted or Changed
971,500000,Other,Other Other,2007,241000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,150,1600,125,2500,1200,15.2,155,5.5,Original
972,350000,BMW,3 Series,1994,254000,Manual,LPG & Gasoline,Other,Warrantless,Owner,Rear-Wheel Drive,4,143,1596,102,5300,2500,15.2,155,6.2,Painted or Changed
973,500000,Hyundai,Other Hyundai,2013,91000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,220,1396,90,4000,1750,13.5,174,4.3,Original
974,645000,Ford,Fiesta,2014,75246,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,185,1498,75,4000,1700,13.5,167,3.7,Original
975,725000,Volkswagen,Polo,2012,55000,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,132,1390,85,5000,3800,11.9,177,5.9,Original
976,830000,Fiat,Egea,2023,6001,Manual,Gasoline,Sedan,Warranted,Owner,Front-Wheel Drive,4,127,1368,95,6000,4500,11.8,186,6.4,Original
977,820000,Ford,Focus,2016,161444,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,300,1499,120,3600,1750,10.9,193,4.2,Original
978,1085000,Volkswagen,Golf,2017,71500,Semiautomatic,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,250,1598,115,4000,1500,10.5,198,4.2,Original
979,555000,Other,Other Other,2004,144000,Manual,LPG & Gasoline,Other,Warrantless,Owner,Front-Wheel Drive,4,145,1587,109,2500,1200,12.0,190,7.7,Original
980,315000,Toyota,Corolla,1995,354000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,145,1587,105,2500,1200,10.0,195,5.5,Original
981,195000,Fiat,Other Fiat,1997,283000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,106,1372,70,6000,3000,12.9,161,6.5,Painted or Changed
982,320000,Other,Other Other,2006,371000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,160,1398,71,4000,2000,13.4,163,4.4,Original
983,355000,Fiat,Other Fiat,2008,272000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,115,1368,77,6000,3000,13.5,162,6.2,Original
984,465000,Other,Other Other,2009,94000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,112,1390,75,5500,3000,13.0,162,6.8,Original
985,400000,Other,Other Other,2005,209000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,165,1798,125,2500,1200,10.9,200,7.2,Painted or Changed
986,249000,Fiat,Other Fiat,2012,375000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,180,1248,70,4000,1750,14.5,160,4.7,Painted or Changed
987,420000,Renault,Symbol,2012,245000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,160,1461,65,3750,1900,16.5,160,4.5,Original
988,300000,Fiat,Other Fiat,2004,226000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,145,1596,103,5750,4000,10.9,183,7.4,Painted or Changed
989,690000,Other,Other Other,2017,94800,Automatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,3,110,1198,80,6000,4000,14.5,161,5.4,Original
990,435000,Volkswagen,Polo,2003,203500,Automatic,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,126,1390,75,2500,1200,14.5,168,7.5,Painted or Changed
991,550000,Honda,Other Honda,2003,152000,Automatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,119,1339,83,5700,2800,12.3,160,5.9,Original
992,495000,Opel,Astra,2006,184000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,150,1598,105,6000,3900,12.3,185,6.6,Painted or Changed
993,1440000,Other,Other Other,2020,45500,Semiautomatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,250,1498,150,6000,1500,9.2,219,5.4,Original
994,500000,Hyundai,Other Hyundai,2011,206000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,125,1399,97,6000,3200,13.9,167,6.7,Painted or Changed
995,1100000,Audi,Other Audi,2015,200000,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,250,1598,110,3200,1500,10.7,203,3.9,Painted or Changed
996,225000,Fiat,Other Fiat,1997,408000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,106,1372,70,6000,3000,12.9,161,6.5,Original
997,215000,Renault,Other Renault,1996,279000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,131,1598,90,5250,2500,14.8,187,6.2,Original
998,740000,Ford,Fiesta,2015,52000,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,125,1388,96,5750,4200,12.2,175,5.7,Original
999,450000,Fiat,Linea,2012,251000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,90,4000,1750,13.8,170,4.9,Original
1000,1535000,BMW,3 Series,2018,128000,Automatic,Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,3,220,1499,136,4500,1250,9.1,210,5.0,Original
1001,265000,Volkswagen,Polo,1998,168000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,140,1595,100,2500,1200,10.9,188,7.4,Original
1002,495000,Other,Other Other,2010,220000,Automatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,154,1598,124,6300,3800,12.7,185,7.4,Painted or Changed
1003,425000,Fiat,Linea,2015,271000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,4000,1500,13.8,170,4.9,Original
1004,550000,Renault,Megane,2011,167000,Manual,Diesel,Other,Warrantless,Owner,Front-Wheel Drive,4,240,1461,105,4000,2000,11.2,190,4.5,Painted or Changed
1005,297750,BMW,3 Series,1994,355000,Manual,LPG & Gasoline,Other,Warrantless,Owner,Rear-Wheel Drive,4,165,1796,115,5750,3250,11.5,198,7.8,Painted or Changed
1006,635000,Volkswagen,Golf,2012,186000,Semiautomatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,200,1390,122,2500,1200,9.5,200,5.9,Painted or Changed
1007,550000,Toyota,Other Toyota,2005,228000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,150,1598,110,2500,1200,12.0,190,7.2,Painted or Changed
1008,730000,Fiat,Egea,2021,36000,Manual,Gasoline,Hatchback,Warranted,Owner,Front-Wheel Drive,4,127,1368,95,6000,4500,12.4,182,6.6,Painted or Changed
1009,780000,Hyundai,Other Hyundai,2012,122000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,157,1591,135,6300,4850,11.0,192,6.7,Painted or Changed
1010,530000,Renault,Other Renault,2012,340000,Automatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,360,1995,175,3750,2000,9.9,205,6.5,Painted or Changed
1011,1195000,Audi,Other Audi,2015,126000,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,250,1598,110,3200,1500,10.7,203,3.9,Original
1012,850000,BMW,3 Series,2004,82372,Manual,Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,150,1596,115,5300,2500,11.3,206,7.9,Original
1013,649000,Honda,Other Honda,2011,148600,Semiautomatic,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,127,1339,100,6000,4800,13.6,182,5.4,Original
1014,265000,Volkswagen,Polo,1999,299500,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,145,1595,100,2500,1200,10.9,188,7.9,Painted or Changed
1015,600000,Ford,Focus,2009,239000,Manual,Diesel,Hatchback,Warranted,Owner,Front-Wheel Drive,4,260,1560,110,2500,1200,11.1,190,4.8,Original
1016,395000,Fiat,Linea,2013,246000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,4000,1500,13.8,170,4.9,Painted or Changed
1017,690000,Other,Other Other,2011,116000,Automatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,160,1598,122,6000,4200,10.9,190,6.9,Painted or Changed
1018,350000,Renault,Clio,2001,190000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,140,1400,100,2500,1200,15.2,155,5.5,Original
1019,108000,Fiat,Other Fiat,1996,210000,Manual,LPG & Gasoline,Sedan,Warranted,Owner,Front-Wheel Drive,4,150,1581,75,5750,2750,15.2,155,6.2,Painted or Changed
1020,485000,Other,Other Other,2007,105000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,136,1498,98,6000,4000,13.1,177,6.6,Original
1021,315000,Opel,Other Opel,1997,500000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,188,1998,136,2500,1200,10.0,215,8.7,Original
1022,258000,Other,Other Other,2004,292000,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,160,1398,69,4000,2000,16.7,164,4.5,Painted or Changed
1023,453000,Hyundai,Other Hyundai,2013,268500,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,121,1248,85,6000,4000,12.7,168,4.9,Painted or Changed
1024,360000,Other,Other Other,1999,340000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,106,1289,68,2500,1200,13.5,162,6.7,Painted or Changed
1025,550000,Ford,Focus,2011,275500,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,215,1560,90,6000,4000,12.9,179,4.7,Original
1026,275000,Renault,Other Renault,1999,230000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,131,1598,90,5250,2500,14.8,187,6.2,Original
1027,375000,Renault,Symbol,2008,233000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,160,1461,65,3750,1900,16.5,160,4.5,Original
1028,398000,Peugeot,Other Peugeot,2003,213000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,147,1587,110,2500,1200,14.0,186,7.9,Painted or Changed
1029,785000,Fiat,Egea,2018,47000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,3750,1500,11.7,183,4.1,Painted or Changed
1030,1500000,Other,Other Other,2020,45000,Semiautomatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,250,1498,150,6000,1500,9.2,219,5.4,Original
1031,1860000,BMW,3 Series,2017,39000,Automatic,Diesel,Sedan,Warrantless,Owner,4WD (Continuous),4,400,1995,190,4000,1750,7.3,228,4.3,Painted or Changed
1032,188888,Tofaş,Other Tofaş,1998,58000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,122,1581,115,5500,3250,15.2,155,6.5,Original
1033,322000,Fiat,Other Fiat,2006,246500,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,114,1242,81,5000,4000,13.2,166,7.2,Painted or Changed
1034,260000,Peugeot,Other Peugeot,2004,300000,Manual,LPG & Gasoline,Other,Warrantless,Owner,Front-Wheel Drive,4,140,1400,100,2500,1200,15.2,155,5.5,Painted or Changed
1035,740000,Renault,Fluence,2014,136000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1461,90,4000,1750,13.0,180,4.5,Painted or Changed
1036,147500,Tofaş,Other Tofaş,1989,79000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,130,1581,83,5800,2900,13.1,170,6.5,Original
1037,575000,Opel,Astra,2011,144000,Semiautomatic,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,200,1248,90,2500,1750,15.2,171,5.0,Original
1038,260000,Other,Other Other,2000,249000,Automatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,174,1834,125,2500,1200,10.4,200,8.1,Painted or Changed
1039,1000000,Other,Other Other,2016,176000,Semiautomatic,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,250,1598,120,3500,1500,11.0,206,4.1,Original
1040,1330000,Honda,Civic,2021,15000,Automatic,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1597,125,6500,4300,11.5,196,6.3,Original
1041,910000,Opel,Other Opel,2016,166000,Automatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,320,1598,136,4000,2250,10.9,200,5.0,Painted or Changed
1042,1250000,Seat,Other Seat,2019,118000,Semiautomatic,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,250,1598,115,4000,1500,9.8,197,4.1,Original
1043,525000,Ford,Other Ford,2017,197000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,240,1596,160,5700,4000,9.3,205,6.8,Original
1044,250000,Tofaş,Other Tofaş,1993,100000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,125,1581,83,5800,3000,13.2,170,6.5,Original
1045,735000,Renault,Megane,2015,99000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,156,1598,115,6000,4000,11.9,190,6.4,Original
1046,950000,Ford,Focus,2015,65000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,159,1596,125,6000,4000,10.9,192,6.0,Original
1047,685000,Hyundai,Other Hyundai,2016,100000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,240,1396,90,4000,1500,13.5,175,3.9,Painted or Changed
1048,357000,Opel,Astra,2003,287000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,150,1598,100,2500,1200,11.5,188,7.1,Painted or Changed
1049,285700,Renault,Other Renault,1999,221000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,131,1598,90,5250,2500,14.8,187,6.2,Original
1050,505000,Fiat,Linea,2015,212000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,4000,1500,13.8,170,4.9,Original
1051,553500,Honda,Civic,2007,177000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1595,125,6500,4200,10.3,197,6.7,Original
1052,515000,Hyundai,Other Hyundai,2010,230000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,235,1493,110,4000,1900,11.5,176,4.6,Painted or Changed
1053,240000,Hyundai,Other Hyundai,1998,251000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,118,1341,75,2500,1200,12.8,174,7.4,Original
